Company,Sector,Headquarters,Amount,Funding_Round_Type,Lead_Investors,Year,Month
Celerix,Technology,Bangalore,"4,00,000",Seed Funding,Bitkemy Ventures,2016,June
NatureNama,Consumer Internet,Mumbai,"2,25,000",Seed Funding,Unicorn Venture,2016,June
CyclopsMedtech,Technology,Bangalore,,Seed Funding,CP Bothra,2016,June
Syona Cosmetics,FMCG,Chennai,"1,50,000",Seed Funding,The Chennai Angels,2016,June
PrettySecrets,eCommerce,Mumbai,"60,00,000",Private Equity,"RB Investments PTE Ltd, Orios Venture Partners",2016,June
SpiderG,Consumer Internet,Pune,"1,50,000",Seed Funding,"Rahul Kirloskar, Fusion Tech Ventures, Adi Saravanan, Pravin Dongre, Mahendra Doshi",2016,June
FarEye,Technology,New Delhi,"35,00,000",Private Equity,Saif Partners,2016,June
The Uolo,Consumer Internet,Bangalore,"2,10,000",Seed Funding,"Purvi Ventures, Rajul Garg, Vipin Arora",2016,June
Staqu,Technology,Gurgaon,,Seed Funding,Indian Angel Network,2016,June
Padhopadhao,Consumer Internet,New Delhi,,Private Equity,Rise India,2016,June
Drivify,Consumer Internet,Mumbai,"50,000",Seed Funding,"Jitendra Gupta, Pankaj Tripathi",2016,June
PratiLipi,Consumer Internet,Bangalore,,Seed Funding,Nexus Venture Partners,2016,June
ParaBlu,Technology,Bangalore,"5,00,000",Seed Funding,Kalaari Capital,2016,June
Schedulers Logistics,Logistics,Mumbai,"60,00,000",Private Equity,GVFL,2016,June
LEAP India,Others,Mumbai,"30,00,000",Private Equity,Mayfield Ventures,2016,June
KabadiExpress,Others,New Delhi,"1,48,000",Seed Funding,Undisclosed investor,2016,June
YourDost,Consumer Internet,Bangalore,"12,00,000",Seed Funding,"SAIF Partners, Aprameya Radhakrishnan, Phanindra Sama, Subba Rao Telidevara, Vibhu Garg, Paula Ravindra Mariwala, Gaurav Bhalotia",2016,June
Gomalon,Consumer Internet,Bangalore,"1,00,000",Seed Funding,Undisclosed investor,2016,June
Voler Cars,Consumer Internet,New Delhi,,Seed Funding,"Kanodia family, Amit Banka",2016,June
Travelyaari,Consumer Internet,Bangalore,"30,00,000",Private Equity,GVFL Ltd,2016,June
FabHotels,Consumer Internet,Gurgaon,"80,00,000",Private Equity,"Accel Partners, RB Investments",2016,June
Locanix,Technology,Ahmedabad,"3,00,000",Seed Funding,Undisclosed investors,2016,June
LendingKart,Consumer Internet,Ahmedabad,"3,20,00,000",Private Equity,"Bertelsmann India Investments, Mayfield India, Saama Capital, India Quotient",2016,June
Hello Tax,Consumer Internet,New Delhi,"2,95,000",Seed Funding,Sanjeev Sinha,2016,June
MySuperBrain,Consumer Internet,Hyderabad,,Seed Funding,Soniks Consulting,2016,June
BlogBeats,Consumer Internet,Bangalore,,Seed Funding,Undisclosed Investor,2016,June
LetReach,eCommerce,New Delhi,"1,00,000",Private Equity,vCommission,2016,June
TrendieApp,Technology,Kolkata,"50,000",Seed Funding,Harsh Vardhan Hada,2016,June
ImpactGuru,Consumer Internet,Mumbai,,Seed Funding,Piyush Jain,2016,June
Velvetcase,eCommerce,Mumbai,"15,00,000",Private Equity,"Uniqorn Ventures Fund, TV Mohandas Pai, S Somasegar",2016,June
Meru Cabs,Consumer Internet,Mumbai,"2,50,00,000",Private Equity,Brand Capital,2016,June
Campus Diaries,Consumer Internet,Bangalore,"2,20,000",Seed Funding,Aarin Capital,2016,June
Scripbox,Consumer Internet,Bangalore,,Private Equity,"Omidyar Network, Accel Partners & existing investors",2016,June
Biryani Blues,Food & Beverage,Gurgaon,"3,68,000",Private Equity,Carpediem Capital & Others,2016,June
MotoMojo,Consumer Internet,Mumbai,,Seed Funding,"Niloufer Dundh, Fauzan Rahim, Balamurugan Mani,",2016,May
Get My Parking,Technology,New Delhi,"3,76,000",Seed Funding,The Chennai Angels,2016,May
Prescribez,Consumer Internet,Pune,"1,45,000",Seed Funding,Ankush Mehta,2016,May
Airwood,Technology,Chennai,,Seed Funding,StartupXseed Ventures,2016,May
Mobikwik,Consumer Internet,Gurgaon,"5,00,00,000",Private Equity,"GMO Payment Gateway, MediaTek",2016,May
iDreamCareer,Consumer Internet,New Delhi,,Private Equity,Brand Capital,2016,May
Zwayam,Consumer Internet,Bangalore,"2,50,000",Seed Funding,Undisclosed investors,2016,May
BoiBanit,Consumer Internet,Vadodara,,Seed Funding,Undisclosed investors,2016,May
Zuver,Consumer Internet,Mumbai,"1,80,000",Seed Funding,"Shruth & Smith Group, Hermes Group",2016,May
Prepathon,Education,Mumbai,,Private Equity,Blume Ventures,2016,May
EasyRoads,Consumer Internet,Mumbai,"2,00,000",Seed Funding,"Rohan Angrish, Hrishi Oberoi, Rahul Mehta, Kapil Hetamsaria, Pranav Dedhia",2016,May
Lenskart,eCommerce,New Delhi,"6,00,00,000",Private Equity,"International Finance Corp, TPG Growth, Adveq Management, IDG Ventures, Ratan Tata, Kris Gopalakrishnan",2016,May
Seclore,Technology,Mumbai,"1,20,00,000",Private Equity,"Sistema Asia Fund, Helion Venture, VentureEast, India Alternatives",2016,May
SolarTown,Technology,Chennai,"2,00,000",Seed Funding,Grex.in,2016,May
Comarete,Technology,Pune,"2,00,000",Seed Funding,Grex.in,2016,May
MyDentistChoice,eCommerce,Hyderabad,"1,50,000",Seed Funding,Undisclosed investors,2016,May
Active.ai,Technology,Singapore,"5,00,000",Seed Funding,Kalaari Capital Accelerator Program,2016,May
Affordplan,Technology,New Delhi,"5,00,000",Seed Funding,Kalaari Capital Accelerator Program,2016,May
Indee,Consumer Internet,Bangalore,"5,00,000",Seed Funding,Kalaari Capital Accelerator Program,2016,May
Unbxd,Technology,New Delhi,,Private Equity,"IDG Ventures, Inventus Capital, Indian Angel Network",2016,May
WebAlligator,Consumer Internet,Bangalore,"3,75,000",Seed Funding,Group of undisclosed Angel Investors & HNIs,2016,May
EduAce Services,Education,Lucknow,"10,00,000",Private Equity,MoMagic Technologies,2016,May
Meesho,eCommerce,Bangalore,,Seed Funding,Rajul Garg & Others,2016,May
Zebroads,Logistics,Hyderabad,"75,000",Seed Funding,Undisclosed investors,2016,May
Locus,Technology,Bangalore,"27,50,000",Private Equity,"Exfinity Venture Partners, Blume Ventures, BeeNext, Rajesh Ranavat",2016,May
Toko Innovations,Consumer Internet,Bangalore,"4,50,000",Seed Funding,"Roopak Saluja, Vishal Khare",2016,May
Rentickle,eCommerce,New Delhi,"2,50,000",Seed Funding,"Manish Kheterpal, Vinay Mittal, Dinesh Mittal, Sandeep Gupta",2016,May
HealthifyMe,Consumer Internet,Bangalore,"60,00,000",Private Equity,"IDG Ventures India, Inventus Capital, Blume Ventures",2016,May
Zarget,Consumer Internet,Chennai,"15,00,000",Private Equity,"Accel Partners, Matrix Partners, Girish Mathrubootham",2016,May
InnoNano Research,Technology,Chennai,"1,80,00,000",Private Equity,NanoHoldings,2016,May
SchoolWear,eCommerce,Mumbai,"15,00,000",Seed Funding,Undisclosed investors,2016,May
Swiggy,Consumer Internet,Bangalore,"70,00,000",Private Equity,"Norwest Venture Partners, DST Global, Accel Partners",2016,May
Zenify,Consumer Internet,Bangalore,"9,00,000",Private Equity,Undisclosed Investors,2016,May
Faircent,Consumer Internet,Gurgaon,,Private Equity,"JM Financial Products Ltd, Arun Tadanki, Doreswamy Nandkishore, Kshitij Jain",2016,May
Fractal Analytics,Technology,Mumbai,"10,00,00,000",Private Equity,Khazanah Nasional Berhad,2016,May
Unacademy,Consumer Internet,Bangalore,"5,00,000",Seed Funding,"Blume Ventures, Rajan Anandan, Sumit Jain, Aprameya Radhakrishna, Sujeet Kumar, Phanindra Sama",2016,May
Capital Float,Consumer Internet,Bangalore,"2,50,00,000",Private Equity,"Creation Investments Capital Management, SAIF Partners, Sequoia Capital, Aspada Ventures",2016,May
Life Circle,Healthcare,Hyderabad,"1,50,000",Private Equity,GROUPE SOS,2016,May
Dream Wallets,Consumer Internet,Jaipur,,Seed Funding,"Rakesh Gupta, Aditya Aggarwal, Siddharth Banerjee, Vikas Ranjan, Anshul Jindal, Sunil Koul, and Sanjeev Agrawal",2016,May
ShabdNagari,Consumer Internet,Kanpur,,Seed Funding,ah! Ventures,2016,May
Galleri5,Consumer Internet,Bangalore,,Seed Funding,"Phanindra Sama, Raghunandan G,",2016,May
Derbii,Logistics,Gurgaon,,Seed Funding,Anurag Chauhan,2016,May
StayZilla,Consumer Internet,Chennai,"1,35,00,000",Private Equity,"Matrix Partners, Nexus Ventures",2016,May
WoW Express,Logistics,Mumbai,"22,00,000",Private Equity,Undisclosed Investors & Tamarind Family Private Trust,2016,May
Smartivity,eCommerce,Delhi,"10,00,000",Private Equity,"S Chand, AdvantEdge Partners",2016,May
BedBathMore,Consumer Internet,Mumbai,,Private Equity,"Kinnevik Group, Rocket Internet",2016,May
Murgency,Consumer Internet,Mumbai,,Private Equity,Rata Tata,2016,May
Crownit,Consumer Internet,Gurgaon,,Private Equity,"Undisclosed investors, Accel Partners, Helion Venture Partners",2016,May
Blinge,eCommerce,Mumbai,,Seed Funding,"Anupam Mittal, Anuj Srivastava, Ankit Nagori",2016,May
TheSmartQ,Consumer Internet,Bangalore,"2,50,000",Seed Funding,YourNest Angel Fund,2016,May
PurpleHealth,Consumer Internet,Trivandrum,"1,00,000",Seed Funding,Katabole Technology Venture,2016,May
Fundamentor,Education,Pune,,Seed Funding,Subramanya SV,2016,May
EduPristine,Education,Mumbai,"1,00,00,000",Private Equity,"Kaizen Management Advisors, DeVry Inc",2016,May
BhiveWorkspace,Reality,Bangalore,"10,00,000",Private Equity,Blume Ventures,2016,May
Parentlane,Consumer Internet,Bangalore,,Seed Funding,"Sujeet Kumar, Aprameya, Sumit Jain, Subramanya Venkat, Venk, Ravi Machani, Hitesh Gupta, Rohit Choudhary",2016,May
Appie,Consumer Internet,Mumbai,"10,00,000",Seed Funding,Undisclosed investors,2016,May
Niki.ai,Technology,Bangalore,,Private Equity,Ratan Tata,2016,May
TaxiVaxi,Consumer Internet,New Delhi,"5,00,000",Seed Funding,Undisclosed HNIs,2016,May
Veqta,Consumer Internet,New Delhi,"5,00,000",Seed Funding,"Chatsworth Management, ITW Digital",2016,May
i2ifunding,Consumer Internet,Noida,"3,00,000",Seed Funding,Undisclosed Investors,2016,May
EduRev,Consumer Internet,Gurgaon,,Seed Funding,Pradeep Reddy Kamasan,2016,May
Hoppingo,Consumer Internet,New Delhi,"89,000",Seed Funding,vCommission,2016,May
Eatonomist,Consumer Internet,Gurgaon,,Seed Funding,MCube Capital Advisors Pvt Ltd,2016,May
Goalwise,Consumer Internet,Bangalore,"10,00,000",Seed Funding,Undisclosed HNIs,2016,May
Roast,Consumer Internet,New Delhi,,Seed Funding,Indian Angel Network,2016,May
Address Health,Healthcare,Bangalore,"15,00,000",Private Equity,Gray Matters Capital,2016,May
Arcatron Mobility,Technology,Pune,"1,00,000",Seed Funding,Sudhir Mehta,2016,May
SheThePeople,Consumer Internet,New Delhi,,Seed Funding,Anand Mahindra,2016,May
Cleartax,Consumer Internet,Bangalore,"20,00,000",Private Equity,"FF Angel, Sequoia Capital",2016,May
Consure Medical,Healthcare,New Delhi,,Private Equity,"Accel Partners, Indian Angel Network, India Innovation Fund India Venture Partners",2016,May
mChamp,Consumer Internet,New Delhi,"4,75,000",Seed Funding,MoMagic Technologies,2016,May
Pianta,Consumer Internet,Bangalore,,Seed Funding,"Kunal Shah, Sandeep Tandon",2016,May
Vahanalytics,Technology,Mumbai,"2,00,000",Seed Funding,"Anirudh Damani, Vikram Lakhotia",2016,May
Play Your Sport,Consumer Internet,New Delhi,,Seed Funding,Ashish Gupta and other undisclosed investors,2016,May
Koovs,eCommerce,New Delhi,"44,00,000",Private Equity,HT Media Ltd,2016,May
CCavenue,Consumer Internet,Mumbai,"89,00,000",Private Equity,NSI Infinium Global Pvt. Ltd,2016,May
1mg,eCommerce,Gurgaon,,Private Equity,HBM Healthcare Investments,2016,May
Tpot,Food & Beverage,Gurgaon,,Seed Funding,Ashish Gupta,2016,May
MachaDalo,Consumer Internet,Mumbai,"1,75,000",Seed Funding,Undisclosed Investors,2016,May
Dil Mil,Consumer Internet,SFO / Bangalore,"27,00,000",Private Equity,"Nelstone Ventures, Transmedia Capital, Maiden Lane Ventures, CSC Upshot & Angel investors",2016,April
PicsDream,Consumer Internet,Delhi,,Seed Funding,Raman Roy,2016,April
Process 9,Consumer Internet,Gurgaon,,Seed Funding,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, and Ajai Chowdhry",2016,April
Housing,Consumer Internet,Mumbai,,Private Equity,Vineet Singh,2016,April
Roll Mafia,Food & Beverage,Pune,,Seed Funding,Equentia Natural Resource & Other undisclosed investors,2016,April
Hungama,Consumer Internet,Mumbai,"2,50,00,000",Private Equity,Xiaomi Inc,2016,April
Highway Delite,Consumer Internet,Bangalore,,Seed Funding,N.S. Raghavan Centre for Entrepreneurial Learning,2016,April
Cult Fitness,Healthcare,Bangalore,,Seed Funding,Mukesh Bansal,2016,April
Haptik,Technology,Mumbai,,Private Equity,Times Internet Ltd,2016,April
Servify,Consumer Internet,Mumbai,,Private Equity,"Blume Ventures, Barkawi Holdings GmbH, TM Service Technology Holdings GmbH",2016,April
Shipsy,Logistics,Gurgaon,"10,00,000",Private Equity,DTDC Express Ltd,2016,April
gear6,Consumer Internet,Bangalore,"5,00,000",Seed Funding,Ninestarter,2016,April
MyGlamm,Consumer Internet,Mumbai,"60,00,000",Private Equity,L\\xe2\\x80\\x99Occitane,2016,April
Petoo,Consumer Internet,Bangalore,"10,00,000",Private Equity,Axilor Ventures,2016,April
Truly Social,Consumer Internet,London,,Private Equity,Nazara Technologies Pvt Ltd,2016,April
Little Black Book,Consumer Internet,New Delhi,,Seed Funding,"IDG, Indian Angel Network",2016,April
Vahan,Education,Chennai,,Seed Funding,Villgro,2016,April
imedilane,Consumer Internet,New Delhi,"40,000",Seed Funding,"Mahendra Patel, Nilender Chauhan",2016,April
Living Local,Consumer Internet,Mumbai,"2,00,000",Seed Funding,Rattan Chadha,2016,April
Vegfru,eCommerce,New Delhi,,Seed Funding,Wingify,2016,April
Oyo,Consumer Internet,New Delhi,"10,00,00,000",Private Equity,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",2016,April
PriceRaja,Consumer Internet,Gurgaon,"3,00,000",Seed Funding,Prashant Puri,2016,April
MagicX,Consumer Internet,Bangalore,"10,00,000",Seed Funding,"Kris Gopalakrishnan, Dr. Ranjan Pai",2016,April
Happydemic,Consumer Internet,Mumbai,,Seed Funding,Shaan,2016,April
LenDenClub,Finance,Mumbai,,Seed Funding,"Anirudh Damani, Daud Ali, Narendra Karnavat, Vikas Kapoor, Vikram Lakhotia, Krishna Jhunjhunwaala, Jayesh Shah",2016,April
Indi.com,Consumer Internet,,,Seed Funding,Anil Kapoor,2016,April
Legalraasta,Consumer Internet,New Delhi,"10,00,000",Seed Funding,"Pravin Khandelwal, Yatin Kumar Jain",2016,April
RainCan,Consumer Internet,Pune,"1,50,000",Seed Funding,Dr. Aniruddha Malpani,2016,April
Hippily,eCommerce,Mumbai,"2,50,000",Seed Funding,"Dr. Sridhar Ramaswamy, Rakesh Mathur",2016,April
kredX,eCommerce,Bangalore,"7,50,000",Seed Funding,"Prime Venture Partners,",2016,April
Wedwise,Consumer Internet,New Delhi,,Seed Funding,StartUp Equity Partners,2016,April
BeaconsTalk,Technology,Mumbai,"1,00,000",Seed Funding,"Rajeev Agrawal, Prashant Gooty",2016,April
Deal 4Loans,Consumer Internet,Noida,,Seed Funding,"Ram Shriram, Neeraj Arora, Puru Vashishtha",2016,April
RenewBuy,Consumer Internet,New Delhi,"10,00,000",Seed Funding,Mount Nathan Advisors,2016,April
Blue Box Media,Consumer Internet,Jaipur,,Seed Funding,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari",2016,April
Vyomo,Consumer Internet,New Delhi,"1,50,00,000",Private Equity,Naturals Salon Chain,2016,April
Organicshop,eCommerce,Jaipur,,Seed Funding,"Vivek Nathani, Yogesh Chaudhary, Mahavir Pratap Sharma, Kamal Kothari, H C Jain",2016,April
MInd Your Fleet,Consumer Internet,Noida,,Seed Funding,Undisclosed Investors,2016,April
NestAway,Consumer Internet,Bangalore,"3,00,00,000",Private Equity,Tiger Global,2016,April
Tapchief,Consumer Internet,Bangalore,"1,50,000",Seed Funding,Vijay Shekhar Sharma,2016,April
Rapido,Consumer Internet,Bangalore,,Private Equity,"Pawan Munjal, AdvantEdge Partners, Astarc Ventures",2016,April
Yufta,eCommerce,Bangalore,,Seed Funding,Ajay Data & other HNIs,2016,April
Smytten,eCommerce,Gurgaon,,Seed Funding,Rajan Anandan,2016,April
Houssup,Consumer Internet,Jaipur,,Seed Funding,"Mitin Patel, Gaurav Agarwal",2016,April
Jugnoo,Consumer Internet,Chandigarh,"1,00,00,000",Private Equity,Paytm & existing investors,2016,April
Tork Motocycles,Auto,Pune,,Seed Funding,"Bhavish Aggarwal, Ankit Bhati",2016,April
Betaout,eCommerce,Noida,"15,00,000",Private Equity,"Stanford Angels, LetsVenture, Chennai Angels, Hyderabad Angels, Mumbai Angels",2016,April
DriversCart,Consumer Internet,Chennai,"4,50,000",Seed Funding,ah! Ventures,2016,April
LensKart,eCommerce,New Delhi,,Private Equity,Ratan Tata,2016,April
CollegeDekho,Consumer Internet,New Delhi,"20,00,000",Private Equity,Man Capital,2016,April
OYOfit,Consumer Internet,Bangalore,,Seed Funding,RN Agarwal,2016,April
Oliveboard,Consumer Internet,Bangalore,,Private Equity,India Educational Investment Fund,2016,April
Simplilearn,Consumer Internet,Bangalore,,Private Equity,Brand Capital,2016,April
1mg,eCommerce,Gurgaon,"1,50,00,000",Private Equity,"Maverick Capital Ventures, Sequoia Capital, Omidyar Network",2016,April
Fashalot,Consumer Internet,New Delhi,,Seed Funding,"YourNest Angel Fund, Rajul Garg",2016,April
Broomberg,Consumer Internet,New Delhi,,Seed Funding,Undisclosed Angel investors & HNIs,2016,April
m.paani,Consumer Internet,Mumbai,,Seed Funding,"Blume Ventures, Adil Allana, Aprameya Radhakrishna, Gautam Ivatury, Signal Point Partners",2016,April
Yufta,eCommerce,Jaipur,,Seed Funding,Ajay Data & undisclosed HNIs,2016,April
mishTag,Consumer Internet,New Delhi,,Seed Funding,"M&Y Partners, SVG Media, Anthil Ventures & others",2016,April
Advanced Structures India,Auto,Bangalore,,Private Equity,GirnarSoft,2016,April
Licious,eCommerce,Bangalore,"30,00,000",Private Equity,Mayfield India II Management Ltd,2016,April
Knolskae,Consumer Internet,Bangalore,,Private Equity,"Inventus Capital Partners, HR Fund",2016,April
Druva,Technology,Pune,,Private Equity,"NTT Finance, Telephone Corporation",2016,April
TOKO Innovation Studios,Consumer Internet,New Delhi,"4,50,000",Seed Funding,Indian Angel network,2016,April
Commut,Consumer Internet,Hyderabad,"2,00,000",Seed Funding,50K Ventures,2016,April
intouchapp,Consumer Internet,Pune,,Seed Funding,Blume Ventures,2016,April
Dropkaffe,Food & Beverage,Bangalore,"5,50,000",Seed Funding,"GrowthStory, Apurva Salapuria, Hitesh Oberoi, Sidharth Pansari, Nirupa Shankar",2016,April
Transerv,Consumer Internet,Mumbai,"1,50,00,000",Private Equity,"IDFC SPICE Fund, Micromax Informatics",2016,April
ClearTax,Consumer Internet,Bangalore,"13,00,000",Private Equity,"Max Levchin, Scott Banister",2016,April
Roposo,eCommerce,Gurgaon,"1,50,00,000",Private Equity,Bertelsmann India Investments,2016,April
MilkBasket,Consumer Internet,Gurgaon,"5,00,000",Seed Funding,EVC Ventures,2016,April
CareonGO,Consumer Internet,,,Seed Funding,"Farooq Oomerbhoy, Anupam Mittal, Anand Mittal, Ravi Garikipati, Vibhu Garg, Singapore Angel Network, Konglo Ventures",2016,April
RailYatri,Consumer Internet,Noida,,Private Equity,"Nandan Nilekani, Helion Ventures, Omidyar Networks, Blume Ventures",2016,April
ICHR,Consumer Internet,New Delhi,"4,50,000",Seed Funding,Undisclosed,2016,April
Murgency,Consumer Internet,Mumbai,,Private Equity,Axilor Ventures,2016,April
The Wedding Brigade,Consumer Internet,Mumbai,"6,00,000",Seed Funding,Blume Ventures & Other unnamed Investors,2016,April
DocsApp,Consumer Internet,Bangalore,"12,00,000",Private Equity,"Rebright Partners, Anand Rajaraman, Venky Harinarayan",2016,April
Impact Guru,Consumer Internet,Mumbai,"5,00,000",Seed Funding,"RB Investments, Fundnel",2016,April
LetReach,eCommerce,New Delhi,"1,00,000",Private Equity,vCommission,2016,April
DriveU,Consumer Internet,Bangalore,,Seed Funding,Unitus Seed Fund,2016,March
Gympik,Consumer Internet,Bangalore,,Private Equity,RoundGlass Partners,2016,March
Testbook,Consumer Internet,Mumbai,,Private Equity,S Chand & Co,2016,March
IQlect,Technology,Bangalore,,Private Equity,"Lip-Bu Tan, Michael Marks, Nicolas Braithwaite",2016,March
